symbol,timeframe,decision,side,score,reasons,entry_price,stop_loss,take_profit,reward_risk,strategy_version,triangle_type,open_time,position_size,risk_amount,metadata
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779204600000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779205500000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779206400000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779207300000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779208200000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779209100000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779210000000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779210900000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779211800000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779212700000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779213600000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779214500000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779215400000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779216300000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779217200000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779218100000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779219000000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779219900000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779220800000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779221700000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779222600000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779223500000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779224400000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779225300000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779226200000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779227100000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779228000000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779228900000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779229800000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779230700000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779231600000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779232500000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779233400000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779234300000,,,{}
BTC,15m,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1779235200000,,,"{""zone_block"": {""zone_kind"": ""support"", ""zone_low"": 76122.0, ""zone_high"": 76125.0, ""distance_to_zone"": 431.0, ""distance_to_zone_r"": 0.9349240780911063, ""zone_touches"": 2, ""zone_strength"": 2.0}}"
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779236100000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779237000000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779237900000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779238800000,,,{}
BTC,15m,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1779239700000,,,"{""zone_block"": {""zone_kind"": ""support"", ""zone_low"": 76122.0, ""zone_high"": 76125.0, ""distance_to_zone"": 426.0, ""distance_to_zone_r"": 1.0570719602977667, ""zone_touches"": 2, ""zone_strength"": 2.0}}"
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779240600000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779241500000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779242400000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779243300000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779244200000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779245100000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779246000000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779246900000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779247800000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779248700000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779249600000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779250500000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779251400000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779252300000,,,{}
BTC,15m,rejected,long,0.0,trend is not bullish for long,,,,,triangle-trend-zones-v1,ascending,1779253200000,,,{}
BTC,15m,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1779254100000,,,"{""zone_block"": {""zone_kind"": ""resistance"", ""zone_low"": 77167.0, ""zone_high"": 77399.0, ""distance_to_zone"": 33.0, ""distance_to_zone_r"": 0.07006369426751592, ""zone_touches"": 5, ""zone_strength"": 5.0}}"
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779255000000,,,{}
BTC,15m,rejected,long,0.0,trend is not bullish for long,,,,,triangle-trend-zones-v1,ascending,1779255900000,,,{}
BTC,15m,rejected,long,0.0,trend is not bullish for long,,,,,triangle-trend-zones-v1,ascending,1779256800000,,,{}
BTC,15m,rejected,long,0.0,trend is not bullish for long,,,,,triangle-trend-zones-v1,ascending,1779257700000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779258600000,,,{}
BTC,15m,rejected,long,0.0,trend is not bullish for long,,,,,triangle-trend-zones-v1,ascending,1779259500000,,,{}
BTC,15m,rejected,long,0.0,trend is not bullish for long,,,,,triangle-trend-zones-v1,ascending,1779260400000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779261300000,,,{}
BTC,15m,rejected,long,0.0,trend is not bullish for long,,,,,triangle-trend-zones-v1,ascending,1779262200000,,,{}
BTC,15m,rejected,long,0.0,trend is not bullish for long,,,,,triangle-trend-zones-v1,ascending,1779263100000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779264000000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779264900000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779265800000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779266700000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779267600000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779268500000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779269400000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779270300000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779271200000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779272100000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779273000000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779273900000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779274800000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779275700000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779276600000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779277500000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779278400000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779279300000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779280200000,,,{}
BTC,15m,rejected,long,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1779281100000,,,"{""zone_block"": {""zone_kind"": ""resistance"", ""zone_low"": 77616.0, ""zone_high"": 77636.0, ""distance_to_zone"": 18.0, ""distance_to_zone_r"": 0.05787781350482315, ""zone_touches"": 2, ""zone_strength"": 2.0}}"
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779282000000,,,{}
BTC,15m,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1779282900000,,,"{""zone_block"": {""zone_kind"": ""support"", ""zone_low"": 76921.0, ""zone_high"": 76941.0, ""distance_to_zone"": 338.0, ""distance_to_zone_r"": 0.9467787114845938, ""zone_touches"": 3, ""zone_strength"": 3.0}}"
BTC,15m,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1779283800000,,,"{""zone_block"": {""zone_kind"": ""support"", ""zone_low"": 76921.0, ""zone_high"": 76941.0, ""distance_to_zone"": 134.0, ""distance_to_zone_r"": 0.2071097372488408, ""zone_touches"": 3, ""zone_strength"": 3.0}}"
BTC,15m,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1779284700000,,,"{""zone_block"": {""zone_kind"": ""support"", ""zone_low"": 76921.0, ""zone_high"": 76941.0, ""distance_to_zone"": 244.0, ""distance_to_zone_r"": 0.4543761638733706, ""zone_touches"": 3, ""zone_strength"": 3.0}}"
BTC,15m,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1779285600000,,,"{""zone_block"": {""zone_kind"": ""support"", ""zone_low"": 76921.0, ""zone_high"": 76941.0, ""distance_to_zone"": 143.0, ""distance_to_zone_r"": 0.22413793103448276, ""zone_touches"": 3, ""zone_strength"": 3.0}}"
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779286500000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779287400000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779288300000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779289200000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779290100000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779291000000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779291900000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779292800000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779293700000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779294600000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779295500000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779296400000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779297300000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779298200000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779299100000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779300000000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779300900000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779301800000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779302700000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779303600000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779304500000,,,{}
BTC,15m,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1779305400000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779306300000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779307200000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779308100000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779309000000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779309900000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779310800000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779311700000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779312600000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779313500000,,,{}
BTC,15m,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1779314400000,,,"{""zone_block"": {""zone_kind"": ""support"", ""zone_low"": 76851.0, ""zone_high"": 77013.0, ""distance_to_zone"": 336.0, ""distance_to_zone_r"": 0.6857142857142857, ""zone_touches"": 5, ""zone_strength"": 5.0}}"
BTC,15m,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1779315300000,,,"{""zone_block"": {""zone_kind"": ""support"", ""zone_low"": 76851.0, ""zone_high"": 77013.0, ""distance_to_zone"": 395.0, ""distance_to_zone_r"": 0.9164733178654292, ""zone_touches"": 5, ""zone_strength"": 5.0}}"
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779316200000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1779317100000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779318000000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779318900000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779319800000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779320700000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779321600000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779322500000,,,{}
BTC,15m,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1779323400000,,,{}
BTC,15m,accepted,long,1.0,triangle breakout confirmed;bullish trend aligned,77955.0,77205.0,79455.0,2.0,triangle-trend-zones-v1,descending,1779324300000,0.006666666666666667,5.0,{}
