15m_trade_alignment,15m_trend,15m_trend_strength,1h_trade_alignment,1h_trend,1h_trend_strength,4h_parent_found_but_lower_score,4h_parent_found_but_not_nested,4h_parent_found_but_zone_blocked,4h_trade_alignment,4h_trend,4h_trend_strength,accepted_signals,blocked_mtf_zone_by_child_triangle_type,blocked_mtf_zone_by_parent_alignment,blocked_mtf_zone_by_score_bucket,blocked_mtf_zone_by_side,blocked_mtf_zone_by_timeframe,blocked_mtf_zone_details,blocked_mtf_zone_setups,breakout_body_percent,breakout_body_vs_recent_average,breakout_close_position,breakout_distance_beyond_triangle_band,breakout_distance_in_recent_range,breakout_range_vs_recent_average,candles_near_breakout_boundary,child_direction_aligned_with_parent,child_slope_aligned_with_parent,child_triangle_type,close_violation_count,convergence_rate,distance_to_apex,distance_to_nearest_15m_opposite_zone_r,distance_to_nearest_1h_opposite_zone_r,distance_to_nearest_4h_opposite_zone_r,entry_breakouts_found,entry_breakouts_with_1h_only,entry_breakouts_with_1h_parent,entry_breakouts_with_4h_only,entry_breakouts_with_4h_parent,entry_breakouts_with_both_parents,entry_breakouts_without_parent,entry_time,entry_trend_direction,entry_triangles_found,exit_time,local_nested_setups_found,local_trend_direction,local_triangles_found,lower_line_slope,max_violation,mtf_opposite_zone_before_target,mtf_zone_blocks,mtf_zone_context,nested_context,nested_setups_found,no_4h_parent_found,parent_1h_age,parent_1h_child_inside_percent,parent_1h_child_position,parent_1h_child_price_range_overlap_percent,parent_1h_cleanliness,parent_1h_convergence,parent_1h_distance_to_apex,parent_1h_distance_to_lower_boundary,parent_1h_distance_to_upper_boundary,parent_1h_exists,parent_1h_maturity,parent_1h_triangle_type,parent_4h_age,parent_4h_child_inside_percent,parent_4h_child_position,parent_4h_child_price_range_overlap_percent,parent_4h_cleanliness,parent_4h_convergence,parent_4h_distance_to_apex,parent_4h_distance_to_lower_boundary,parent_4h_distance_to_upper_boundary,parent_4h_exists,parent_4h_maturity,parent_4h_triangle_type,parent_child_age_ratio,parent_child_compression_ratio,parent_timeframe_alignment,pnl,pre_breakout_compression,price_vs_15m_ema200,price_vs_15m_ema50,price_vs_1h_ema200,price_vs_1h_ema50,price_vs_4h_ema200,price_vs_4h_ema50,r_multiple,regime_nested_setups_found,regime_trend_direction,regime_triangles_found,rejected_by_absolute_risk,rejected_by_mtf_zone,rejected_by_score,relative_position_at_breakout,score_entry_breakout,score_mtf_zones,score_nested_triangle,score_parent_1h_structure,score_parent_4h_structure,score_risk_quality,score_total,scored_nested_setups,side,symbol,touch_count_lower,touch_count_upper,triangle_age,triangle_cleanliness,triangle_duration,triangle_height,triangle_type,triangle_width,upper_line_slope,wick_violation_count,winner_or_loser,would_be_blocked_by_strict_mtf_zone,would_be_blocked_min_distance_to_entry_r,would_be_blocked_min_distance_to_target_r,would_be_blocked_timeframes,would_be_blocked_zone_kinds
False,bullish,0.00554460636283262,True,bearish,0.00870423335421211,0,0,0,True,bearish,0.017132119529281013,1,{},{},{},{},{},[],0,0.8539156626505946,0.6010096325838465,0.8539156626505946,0.0070171457292781125,2.103715026705252,0.7038278589694492,7,False,True,ascending,0,0.011910550702280923,0.3575786015956055,0.03971661657363713,0.42378703306140686,0.42378703306140686,6,6,6,0,0,0,0,1756404000000,bullish,6,1756450800000,18,bearish,3,3.7385964912280585e-05,0.0005127115985106568,True,"[{'timeframe': '4h', 'zone_kind': 'support', 'distance_to_entry_r': 0.42378703306140686, 'distance_to_target_r': 1.5762129669385931}, {'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 0.42378703306140686, 'distance_to_target_r': 1.5762129669385931}, {'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.03971661657363713, 'distance_to_target_r': 1.9602833834263629}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child acceptable with parent,6,6,33,0.9857142857142858,0.6167310970916408,0.996610584276537,20.0,0.16740278285126203,501245546.5185547,0.6167310970916408,0.3832689029083592,True,1.0,ascending,,,,,,,,,,,,,0.4782608695652174,0.7749809052568641,1h_only,1.6800835381858747,0.02978567885764405,0.002726999399356167,-0.002817064990812912,-0.006022054274598232,0.002652712494307208,-0.019781012144016286,-0.0030388147914676145,1.660428239599703,0,bearish,0,0,0,0,-65.98206474190934,14.452183734939728,8.0,14.0,15.0,0.0,10.0,61.45218373493973,6,short,BTC,2,2,69,17.743644200744672,51300000,2333.699999999997,ascending,51300000,0.0,2,winner,True,0.03971661657363713,1.5762129669385931,"['15m', '1h', '4h']",['support']
False,bearish,0.005434087310910877,False,bearish,0.020353390188127953,0,0,0,False,bearish,0.025629261440279553,1,{},{},{},{},{},[],0,0.9277715565509431,3.315491971387008,0.9280515117581263,0.004528801280322688,4.923215446950954,3.5736081236555535,11,True,True,ascending,0,0.008309628272503585,33.15056570931438,1.0983783783783823,1.8328378378378418,1.6186486486486527,4,4,4,0,0,0,0,1756601100000,bearish,6,1756633500000,12,bearish,2,6.3833333333332796e-06,2.0060721460757605e-05,True,"[{'timeframe': '4h', 'zone_kind': 'resistance', 'distance_to_entry_r': 1.6186486486486527, 'distance_to_target_r': 0.3813513513513474}, {'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 1.8328378378378418, 'distance_to_target_r': 0.16716216216215823}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 1.0983783783783823, 'distance_to_target_r': 0.9016216216216177}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,6,4,35,0.9859154929577465,1.1389811638137006,0.9868086442632409,13.289566632702142,0.8278246406082913,-12183828.468017578,1.1389811638137006,-0.13898116381370057,True,1.0,symmetrical,,,,,,,,,,,,,0.5,0.14081026494000376,1h_only,-1.2214428354373335,0.27336327517703407,-0.0006754566303561749,0.00478092259271623,-0.024071704164687513,-0.004293539263834023,-0.04758040179040568,-0.02375033202007304,-1.2051521061899806,0,bearish,0,0,0,0,3.583880283538783,14.02339508957698,8.0,20.0,0.0,0.0,10.0,52.02339508957698,4,long,BTC,2,2,70,18.98996963926962,54000000,592.6000000000058,ascending,54000000,0.0,1,loser,True,1.0983783783783823,0.16716216216215823,"['15m', '1h', '4h']",['resistance']
True,bearish,0.0038226594023551197,True,bearish,0.01922182050815172,0,0,0,True,bearish,0.027040231337180927,1,{},{},{},{},{},[],0,0.47007426823944326,0.636084180657398,0.9261686325906745,0.003593338368858402,2.3061007330338406,1.3531567746511786,11,True,True,descending,0,0.00551345226137343,83.17493962972924,0.84943594325924,,0.8197252317658794,1,1,1,0,0,0,0,1756646100000,bearish,4,1756664100000,4,bearish,1,0.0,0.000861959064866168,True,"[{'timeframe': '4h', 'zone_kind': 'support', 'distance_to_entry_r': 0.8197252317658794, 'distance_to_target_r': 1.1802747682341206}, {'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.84943594325924, 'distance_to_target_r': 1.15056405674076}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,4,1,48,0.8461538461538461,-0.160473692538006,0.9180945416315265,13.614043674477745,0.7558037305453257,-163770.12060546875,-0.160473692538006,1.160473692538006,True,1.0,symmetrical,,,,,,,,,,,,,0.6233766233766234,0.20860163953902677,1h_only,-1.1862423427529523,0.10049969120206581,-0.00788385506221223,-0.004106908493802686,-0.025542110200235002,-0.006941271497256318,-0.04980866732192557,-0.024751216618681182,-1.171833329857766,0,bearish,0,0,0,0,-0.8557225485736889,11.683585534939343,12.0,20.0,15.0,0.0,10.0,68.68358553493934,1,short,BTC,2,2,77,15.569020467566917,61200000,877.8999999999942,descending,61200000,-6.089869281045704e-06,4,loser,True,0.8197252317658794,1.15056405674076,"['15m', '4h']",['support']
True,bearish,0.001304337589327424,True,bearish,0.017702744368693478,0,0,0,True,bearish,0.027573380400415657,1,{},{},{},{},{},[],0,0.6703332254933774,1.250452625226295,0.7492720802329272,0.0035506529862724405,2.3361496680747815,1.8654194327096638,11,True,True,ascending,0,0.01642678155577364,7.8278443113771345,0.21535447096546131,0.3970431065194354,0.13430708941932581,1,1,1,0,0,0,0,1756682100000,bearish,2,1756693800000,6,bearish,3,2.4740740740740742e-05,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'support', 'distance_to_entry_r': 0.13430708941932581, 'distance_to_target_r': 1.865692910580674}, {'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 0.3970431065194354, 'distance_to_target_r': 1.6029568934805647}, {'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.21535447096546131, 'distance_to_target_r': 1.7846455290345387}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,2,1,24,0.825,0.2764802048111862,0.8558759314592761,18.808252207777368,0.23683954461418202,214003286.77075195,0.2764802048111862,0.7235197951888138,True,1.0,descending,,,,,,,,,,,,,0.6153846153846154,1.0145956991339886,1h_only,1.4888737388586755,0.03288419303139689,-0.0029953341951733936,-0.0016971105073705361,-0.018548694676140176,-0.00119507682849318,-0.044321331035508726,-0.0184563892483377,1.4725142733060221,0,bearish,0,0,0,0,-2.2208835341364592,11.885749780282154,8.0,20.0,15.0,0.0,10.0,64.88574978028215,1,short,BTC,2,2,39,20.0,27000000,1042.699999999997,ascending,27000000,0.0,0,winner,True,0.13430708941932581,1.6029568934805647,"['15m', '1h', '4h']",['support']
True,bullish,0.0011172264094615647,False,bearish,0.013684392596280296,0,0,0,False,bearish,0.029140926731381248,1,{},{},{},{},{},[],0,0.9111980298420937,1.9485146061150618,0.9456757931334204,0.00800192277520358,2.71023788572813,2.138409590780974,7,False,True,descending,0,0.002027123196523994,338.4759853542946,0.036683785766691054,0.09951310611618543,0.04665510571599877,1,0,0,1,1,0,0,1756782000000,bullish,1,1757637900000,0,bearish,0,0.0,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.04665510571599877, 'distance_to_target_r': 1.9533448942840013}, {'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.09951310611618543, 'distance_to_target_r': 1.9004868938838146}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.036683785766691054, 'distance_to_target_r': 1.963316214233309}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child acceptable with parent,1,0,,,,,,,,,,,,,26,0.9195402298850575,1.3509773669306768,0.9551996865182479,20.0,0.6488451528952515,99452086.93701172,1.3509773669306768,-0.35097736693067677,True,1.0,descending,0.3023255813953488,0.43319778789850405,4h_only,1.913669312899747,0.09585324131422623,0.012952986868451033,0.011807926035725336,-0.0013940314852968205,0.012441298919552812,-0.038631527337398386,-0.01092235060322544,1.8898594282250125,1,bearish,1,0,0,0,1.4119642848052616,14.796284224250327,8.0,14.0,0.0,0.0,10.0,46.79628422425033,1,long,BTC,2,2,86,20.0,66600000,2663.300000000003,descending,66600000,-6.971471471471515e-06,0,winner,True,0.036683785766691054,1.9004868938838146,"['15m', '1h', '4h']",['resistance']
True,bullish,0.008590980132152178,True,bullish,0.01345932489343757,0,6,0,False,bearish,0.0053340461251929466,1,{},{},{},{},{},[],0,0.32351801627276433,0.8735908769910804,0.06063541263076925,0.010745958590831377,6.439986399183977,2.7002850940287013,1,True,True,ascending,0,0.012434576791012434,2.785522788203707,,0.6036497718892511,1.0013749140678598,7,6,7,0,1,1,0,1757638800000,bullish,7,1758501900000,14,bullish,2,2.072222222222222e-05,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'resistance', 'distance_to_entry_r': 1.0013749140678598, 'distance_to_target_r': 0.9986250859321402}, {'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.6036497718892511, 'distance_to_target_r': 1.396350228110749}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone,nested child aligned with parent,7,0,29,0.39285714285714285,2.2084777120648176,0.5135354210930402,18.87052009381892,0.1737256088337601,265002002.61206055,2.2084777120648176,-1.2084777120648178,True,1.0,ascending,38,0.0,1.9276305828917446,0.0,11.887918554784244,0.17599498589783494,1402092307.6923828,1.9276305828917446,-0.9276305828917447,True,1.0,ascending,1.0740740740740742,0.42013311148086613,both,-1.1198144161127306,-1.414270405429535,0.01870625724038444,0.009868208568887926,0.03247543899045824,0.018324373380288916,0.023492466571225945,0.029110748537136688,-1.1037956600267527,2,neutral,2,0,0,0,24.69778633301395,6.6684908950019715,10.0,20.0,15.0,20.0,10.0,81.66849089500198,7,long,BTC,2,2,27,20.0,9000000,555.5,ascending,9000000,0.0,0,loser,True,0.6036497718892511,0.9986250859321402,"['1h', '4h']",['resistance']
True,bearish,0.0026509751200029246,False,bullish,0.00040789795144629,0,0,0,False,bullish,0.012030647212848349,1,{},{},{},{},{},[],0,0.6254768392370651,2.84934057408849,0.7085831062670379,0.00816381411730012,5.840806826997736,4.555469356090013,10,True,True,descending,0,0.006544734291373548,71.75595621377727,,0.8471229145386403,1.4265406877766345,6,6,6,0,0,0,0,1758502800000,bearish,6,1758520800000,30,neutral,5,0.0,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'support', 'distance_to_entry_r': 1.4265406877766345, 'distance_to_target_r': 0.5734593122233657}, {'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 0.8471229145386403, 'distance_to_target_r': 1.1528770854613597}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone,nested child aligned with parent,6,6,33,0.532258064516129,-2.5748342654775436,0.6164616260053223,20.0,0.418951132300355,92422190.61157227,-2.5748342654775436,3.5748342654775436,True,1.0,descending,,,,,,,,,,,,,0.5409836065573771,0.5795589988081074,1h_only,1.7463431994556031,-0.5813040692085574,-0.011180566587831953,-0.008581726457750793,-0.01062879960538754,-0.011027911639813204,0.008703835784604319,-0.0033903807154798127,1.7232641864746487,0,bullish,0,0,0,0,-4.475919129194196,13.907186648501392,10.0,20.0,15.0,0.0,10.0,68.9071866485014,6,short,BTC,2,2,61,20.0,47700000,389.0,descending,47700000,-3.2557651991614867e-06,0,winner,True,0.8471229145386403,0.5734593122233657,"['1h', '4h']",['support']
True,bearish,0.01090329232399723,True,bearish,0.009879752501650473,0,0,0,False,bullish,0.00781734046140885,1,{},{},{},{},{},[],0,0.7955422203172032,0.8832837596669019,0.9262751821688947,0.0044306144160288765,2.379452006858707,1.1102914931588594,11,True,True,ascending,0,0.02932512640140681,-1.811694152923451,0.023857526881715656,0.6774193548387081,0.6774193548387081,1,1,1,0,0,0,0,1758589200000,bearish,3,1758609000000,3,bearish,1,4.359477124183007e-05,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'support', 'distance_to_entry_r': 0.6774193548387081, 'distance_to_target_r': 1.3225806451612918}, {'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 0.6774193548387081, 'distance_to_target_r': 1.3225806451612918}, {'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.023857526881715656, 'distance_to_target_r': 1.9761424731182844}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,3,1,18,1.0,0.44780652117136704,1.0,18.810368706156662,0.4465360283906858,44468832.06640625,0.44780652117136704,0.5521934788286329,True,1.0,symmetrical,,,,,,,,,,,,,0.72,0.4679319035128332,1h_only,-1.2786590043922927,0.40239498194261303,-0.013729911978063059,-0.003008674958138169,-0.023044438263899236,-0.013522883046404144,-0.013224330281281116,-0.020778010877270492,-1.2595901227686146,0,neutral,0,0,0,0,-499982352941180.56,13.869453557176705,8.0,20.0,15.0,0.0,10.0,66.86945355717671,1,short,BTC,2,2,25,20.0,15300000,909.8000000000029,ascending,15300000,0.0,0,loser,True,0.023857526881715656,1.3225806451612918,"['15m', '1h', '4h']",['support']
False,bearish,0.007816799722109047,False,bearish,0.011342298200621794,0,0,0,True,bullish,0.006463152129394277,1,{},{},{},{},{},[],0,0.4995602462620036,0.2532717989877558,0.9437115215478549,0.004112694947982869,2.065373872109257,0.5069894990301584,7,False,True,symmetrical,0,0.006854089536276386,38.921982286795014,1.1823850350740452,0.1795011691348425,0.1169914263445096,2,2,2,0,0,0,0,1758618000000,bearish,6,1758651300000,6,bearish,1,7.932539682539451e-06,0.0011939664679216453,True,"[{'timeframe': '4h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.1169914263445096, 'distance_to_target_r': 1.8830085736554905}, {'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.1795011691348425, 'distance_to_target_r': 1.8204988308651575}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 1.1823850350740452, 'distance_to_target_r': 0.8176149649259548}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child acceptable with parent,6,2,26,0.8513513513513513,1.0431672448793299,0.9195767135826011,20.0,0.24229799927994913,214812481.42651367,1.0431672448793299,-0.04316724487932989,True,1.0,descending,,,,,,,,,,,,,0.3561643835616438,1.0329681633492729,1h_only,-1.141278694026751,0.26634972170686444,-0.003944103219006956,0.003872013617922665,-0.014984120146296243,-0.003854843946675901,-0.009091937521298332,-0.015397714115901517,-1.1256764817234965,0,neutral,0,0,0,0,1.6631784561024963,12.705322105350875,8.0,14.0,0.0,0.0,10.0,44.705322105350874,2,long,BTC,2,2,73,18.403016766039176,50400000,2008.3999999999942,symmetrical,50400000,-1.2005952380952496e-05,1,loser,True,0.1169914263445096,0.8176149649259548,"['15m', '1h', '4h']",['resistance']
True,bearish,0.00592679359021579,True,bearish,0.012052222395994242,0,0,0,False,bullish,0.005367938274307047,1,{},{},{},{},{},[],0,0.9460264900662155,0.8779693309978076,0.9460264900662155,0.008801515557102268,3.047655265664857,0.9280599858639853,6,True,True,ascending,0,0.008681610841838784,27.176255707762266,0.13841249601530495,0.405674211029648,0.6193178195728458,3,3,3,0,0,0,0,1758653100000,bearish,3,1758724200000,3,bearish,1,2.28125e-05,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'support', 'distance_to_entry_r': 0.6193178195728458, 'distance_to_target_r': 1.380682180427154}, {'timeframe': '1h', 'zone_kind': 'support', 'distance_to_entry_r': 0.405674211029648, 'distance_to_target_r': 1.594325788970352}, {'timeframe': '15m', 'zone_kind': 'support', 'distance_to_entry_r': 0.13841249601530495, 'distance_to_target_r': 1.861587503984695}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,3,3,35,0.9841269841269841,0.12185732795113258,0.9972626841069137,20.0,0.09129249601398948,935109633.8027344,0.12185732795113258,0.8781426720488674,True,1.0,descending,,,,,,,,,,,,,0.5645161290322581,0.9416756673352834,1h_only,-1.1181457011628964,-0.18527969914714193,-0.01388160975781938,-0.008084338683710612,-0.023647553065382354,-0.012021799357750496,-0.010810582696974547,-0.016035344232303572,-1.1041025981024992,0,neutral,0,0,0,0,-1.7774267983959733,14.797599337748307,8.0,20.0,15.0,0.0,10.0,67.79759933774831,3,short,BTC,2,2,62,20.0,43200000,1830.8999999999942,ascending,43200000,0.0,0,loser,True,0.13841249601530495,1.380682180427154,"['15m', '1h', '4h']",['support']
False,bearish,0.009350002502140617,False,bearish,0.021419284814244453,0,0,0,False,bearish,0.007403191218649054,1,{},{},{},{},{},[],0,0.6340439276485763,0.5717531238167453,0.6343669250646158,0.005039946342776606,1.6086563947222892,0.9017563277313553,7,False,True,ascending,0,0.0018573064964818138,322.15969162994406,1.0133783783783803,0.25114864864864667,0.14405405405405208,4,4,4,0,0,0,0,1758911400000,bearish,5,1759152600000,10,bearish,2,3.0572390572391554e-06,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.14405405405405208, 'distance_to_target_r': 1.855945945945948}, {'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.25114864864864667, 'distance_to_target_r': 1.7488513513513533}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 1.0133783783783803, 'distance_to_target_r': 0.9866216216216197}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child acceptable with parent,5,4,48,0.8775510204081632,1.0509886435694902,0.93237074977035,18.875516198131695,0.7760302159084512,18437774.22631836,1.0509886435694902,-0.05098864356949015,True,1.0,descending,,,,,,,,,,,,,1.0,0.19138621117312146,1h_only,1.8035131409508225,0.3010193982581203,-0.0026898052781531012,0.006697500746603913,-0.0259931806335294,-0.005239970191061927,-0.04063023480271999,-0.033767668396015194,1.7828307455224994,0,bearish,0,0,0,0,1.6230629595823998,13.62887596899231,8.0,14.0,0.0,0.0,10.0,45.62887596899231,4,long,BTC,2,2,48,20.0,29700000,1018.5,ascending,29700000,0.0,0,winner,True,0.14405405405405208,0.9866216216216197,"['15m', '1h', '4h']",['resistance']
True,bullish,0.005632200431803421,True,bullish,0.005969281787226779,0,0,0,False,bearish,0.008315569565762274,1,{},{},{},{},{},[],0,0.4202602704771985,0.5903649007097663,0.440928808369496,0.007987755202369145,3.246962147824228,1.4047601978636166,5,True,True,descending,0,0.00708395468003555,42.87502125488879,,0.22588263077104181,0.2762427677411698,2,0,0,2,2,0,0,1759262400000,bullish,2,1759334400000,0,bullish,0,0.0,0.0,True,"[{'timeframe': '4h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.2762427677411698, 'distance_to_target_r': 1.7237572322588302}, {'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.22588263077104181, 'distance_to_target_r': 1.7741173692289582}]",4h favorable zone; 4h opposite zone before target; 1h favorable zone; 1h opposite zone before target; 15m favorable zone,nested child aligned with parent,2,0,,,,,,,,,,,,,61,1.0,0.9107861833068798,1.0,16.391852298630358,0.24418139112795573,2468635514.018799,0.9107861833068798,0.08921381669312023,True,1.0,symmetrical,0.8026315789473685,0.2915576789622588,4h_only,1.82637171570575,0.2297100069801371,0.013689367831687393,0.007934764173921804,0.0196243913861871,0.013456066731753369,0.010604071349011424,0.019168910509909987,1.8022141390820352,2,neutral,1,0,0,0,2.149594682488082,11.675044654248802,10.0,20.0,0.0,20.0,10.0,71.67504465424881,2,long,BTC,2,2,76,20.0,57600000,2184.699999999997,descending,57600000,-2.0420138888888838e-05,0,winner,True,0.22588263077104181,1.7237572322588302,"['1h', '4h']",['resistance']
True,bullish,0.006573225518183876,True,bullish,0.03377545808477788,0,0,0,True,bullish,0.020960133676682903,1,{},{},{},{},{},[],0,0.9301325689716962,1.5714761342655892,1.0,0.003799250552037683,2.797326479772876,1.6895184478949354,11,True,True,descending,0,0.020159481848881187,3.6531981024050992,0.5880393641180836,0.5880393641180836,,1,1,1,0,0,0,0,1759612500000,bullish,4,1759631400000,8,bullish,2,0.0,0.0,True,"[{'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.5880393641180836, 'distance_to_target_r': 1.4119606358819166}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.5880393641180836, 'distance_to_target_r': 1.4119606358819166}]",4h favorable zone; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,4,1,36,0.9696969696969697,0.5600408302569769,0.9910160316064393,18.415186867459507,0.8203191489361702,-5932460.121826172,0.5600408302569769,0.43995916974302307,True,1.0,symmetrical,,,,,,,,,,,,,1.125,0.2016170212765939,1h_only,1.5132431571771912,0.17231841566632988,0.007953996457458645,0.001319743554085262,0.041422016547575824,0.006035224829145092,0.064815831896325,0.04156937602686517,1.490541084857698,0,bullish,0,0,0,0,5.759269210102036,13.19887582805654,14.0,20.0,15.0,0.0,10.0,72.19887582805654,1,long,BTC,2,2,32,20.0,20700000,947.5999999999913,descending,20700000,-2.9531400966183012e-05,0,winner,True,0.5880393641180836,1.4119606358819166,"['15m', '1h']",['resistance']
True,bullish,0.006684038512956604,True,bullish,0.03322307925575102,0,0,0,True,bullish,0.021945459970349586,1,{},{},{},{},{},[],0,0.5175173282923774,5.787267026036697,0.5394454946439861,0.010798530438465044,9.307684177148298,11.182750237818343,10,True,True,ascending,0,0.02377501250172154,4.276939490930772,,,,5,5,5,0,0,0,0,1759632300000,bullish,5,1759849200000,25,bullish,5,2.8038461538461788e-05,0.0,False,[],4h favorable zone; 1h favorable zone; 15m favorable zone,nested child aligned with parent,5,5,58,0.9375,2.035683697167652,0.9462880809594582,16.17689682653046,0.807244192884447,15040471.69165039,2.035683697167652,-1.0356836971676522,True,1.0,symmetrical,,,,,,,,,,,,,1.8709677419354838,0.1635915907086144,1h_only,-1.1324036122426933,-0.6918626707131958,0.018734003861346604,0.01184409704065037,0.043363430412721726,0.008408223933326298,0.06779317005722207,0.0433442624836482,-1.113754897627698,0,bullish,0,0,0,0,13.238836819786666,12.628024574669212,20.0,20.0,15.0,0.0,10.0,77.62802457466921,5,long,BTC,2,2,31,20.0,23400000,890.1999999999971,ascending,23400000,0.0,0,loser,False,,,[],[]
False,bearish,0.007486723788685645,True,bullish,0.025124920042009887,0,0,0,True,bullish,0.03627937975436373,1,{},{},{},{},{},[],0,0.7658440276406597,0.6859598397835376,0.7658440276406597,0.007446442246403006,1.5944076966915683,0.895691309230129,3,True,True,descending,0,0.024010643040670725,2.595184201030065,0.5457213047632147,0.34086256312269825,2.658591510850296,1,0,0,1,1,0,0,1759868100000,bearish,1,1760028300000,0,bullish,3,0.0,0.0,True,"[{'timeframe': '1h', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.34086256312269825, 'distance_to_target_r': 1.6591374368773018}, {'timeframe': '15m', 'zone_kind': 'resistance', 'distance_to_entry_r': 0.5457213047632147, 'distance_to_target_r': 1.4542786952367852}]",4h favorable zone; 1h favorable zone; 1h opposite zone before target; 15m favorable zone; 15m opposite zone before target,nested child aligned with parent,1,0,,,,,,,,,,,,,44,0.5,0.14017113336287418,0.6962326332215706,17.5154810265024,0.6648092293771676,175093266.18798828,0.14017113336287418,0.8598288666371259,True,1.0,ascending,1.5172413793103448,0.3301010405670339,4h_only,-1.1363806009501838,0.31725933640827453,-0.011831927042219137,-0.004466831877108279,0.009839276402233033,-0.015148504822703912,0.04825490334345939,0.00985025987125443,-1.1189125866332836,3,bullish,3,0,0,0,3.5073632582891774,14.121915103652473,14.0,20.0,0.0,20.0,10.0,78.12191510365247,1,long,BTC,2,2,29,20.0,19800000,4377.800000000003,descending,19800000,-0.0001539545454545456,0,loser,True,0.34086256312269825,1.4542786952367852,"['15m', '1h']",['resistance']
