time,equity
1771286400000,1029.1074918916422
1771290000000,1029.1074918916422
1771293600000,1029.1074918916422
1771297200000,1029.1074918916422
1771300800000,1029.1074918916422
1771304400000,1029.1074918916422
1771308000000,1029.1074918916422
1771311600000,1029.1074918916422
1771315200000,1029.1074918916422
1771318800000,1029.1074918916422
1771322400000,1029.1074918916422
1771326000000,1029.1074918916422
1771329600000,1029.1074918916422
1771333200000,1029.1074918916422
1771336800000,1029.1074918916422
1771340400000,1029.1074918916422
1771344000000,1029.1074918916422
1771347600000,1029.1074918916422
1771351200000,1029.1074918916422
1771354800000,1029.1074918916422
1771358400000,1029.1074918916422
1771362000000,1029.1074918916422
1771365600000,1029.1074918916422
1771369200000,1029.1074918916422
1771372800000,1029.1074918916422
1771376400000,1029.1074918916422
1771380000000,1029.1074918916422
1771383600000,1029.1074918916422
1771387200000,1029.1074918916422
1771390800000,1029.1074918916422
1771394400000,1029.1074918916422
1771398000000,1029.1074918916422
1771401600000,1029.1074918916422
1771405200000,1029.1074918916422
1771408800000,1029.1074918916422
1771412400000,1029.1074918916422
1771416000000,1029.1074918916422
1771419600000,1029.1074918916422
1771423200000,1029.1074918916422
1771426800000,1029.1074918916422
1771430400000,1029.1074918916422
1771434000000,1029.1074918916422
1771437600000,1029.1074918916422
1771441200000,1029.1074918916422
1771444800000,1029.1074918916422
1771448400000,1029.1074918916422
1771452000000,1029.1074918916422
1771455600000,1029.1074918916422
1771459200000,1029.1074918916422
1771462800000,1029.1074918916422
1771466400000,1029.1074918916422
1771470000000,1029.1074918916422
1771473600000,1029.1074918916422
1771477200000,1029.1074918916422
1771480800000,1029.1074918916422
1771484400000,1029.1074918916422
1771488000000,1029.1074918916422
1771491600000,1029.1074918916422
1771495200000,1029.1074918916422
1771498800000,1029.1074918916422
1771502400000,1029.1074918916422
1771506000000,1029.1074918916422
1771509600000,1029.1074918916422
1771513200000,1029.1074918916422
1771516800000,1029.1074918916422
1771520400000,1029.1074918916422
1771524000000,1029.1074918916422
1771527600000,1029.1074918916422
1771531200000,1029.1074918916422
1771534800000,1029.1074918916422
1771538400000,1029.1074918916422
1771542000000,1029.1074918916422
1771545600000,1029.1074918916422
1771549200000,1029.1074918916422
1771552800000,1029.1074918916422
1771556400000,1029.1074918916422
1771560000000,1029.1074918916422
1771563600000,1029.1074918916422
1771567200000,1029.1074918916422
1771570800000,1029.1074918916422
1771574400000,1029.1074918916422
1771578000000,1029.1074918916422
1771581600000,1029.1074918916422
1771585200000,1029.1074918916422
1771588800000,1029.1074918916422
1771592400000,1029.1074918916422
1771596000000,1029.1074918916422
1771599600000,1029.1074918916422
1771603200000,1029.1074918916422
1771606800000,1029.1074918916422
1771610400000,1029.1074918916422
1771614000000,1029.1074918916422
1771617600000,1029.1074918916422
1771621200000,1029.1074918916422
1771624800000,1029.1074918916422
1771628400000,1029.1074918916422
1771632000000,1029.1074918916422
1771635600000,1029.1074918916422
1771639200000,1029.1074918916422
1771642800000,1029.1074918916422
1771646400000,1029.1074918916422
1771650000000,1029.1074918916422
1771653600000,1029.1074918916422
1771657200000,1029.1074918916422
1771660800000,1029.1074918916422
1771664400000,1029.1074918916422
1771668000000,1029.1074918916422
1771671600000,1029.1074918916422
1771675200000,1029.1074918916422
1771678800000,1029.1074918916422
1771682400000,1029.1074918916422
1771686000000,1029.1074918916422
1771689600000,1029.1074918916422
1771693200000,1029.1074918916422
1771696800000,1029.1074918916422
1771700400000,1029.1074918916422
1771704000000,1029.1074918916422
1771707600000,1029.1074918916422
1771711200000,1029.1074918916422
1771714800000,1029.1074918916422
1771718400000,1029.1074918916422
1771722000000,1029.1074918916422
1771725600000,1029.1074918916422
1771729200000,1029.1074918916422
1771732800000,1029.1074918916422
1771736400000,1029.1074918916422
1771740000000,1029.1074918916422
1771743600000,1029.1074918916422
1771747200000,1029.1074918916422
1771750800000,1029.1074918916422
1771754400000,1029.1074918916422
